index,company,job_title,link,location,salary,descript,deep learning,machine learning,ai,artificial intelligence,ml,data science,cost analysis,prediction,code,coding,data architecture,programming,statistics,mathematic,communication,critical thinking,visualization,master,professional,bachelor,business decisions,operationalizing,infrastructure,prototype,workflows,modeling,statistical,cloud,jupyter,rstudio,pycharm,atom,matlab,visual studio,spyder,vim,notepad,sublime,google colab,google,google cloud,notebook,ai platform,datalab,binder,ibm watson,ibm watson studio,ocean,python,r,sql,c,c++,java,javascript,typescript,bash,ggplot,matplotlib,plotly,d3,shiny,seaborn,geoplotlib,leaflet,cpu,gpu,tpu,linear,logistic,regression,forest,gradient,bayesian,neural networks,neural,dense,convolutional,transformer,augmentation,automated,feature engineering,selection,architecture,,pipelines,image,video,pil,cv2,skimage,u-net,mask r-cnn,image segmentation,object detection  ,yolov3,retinanet,image classification,vgg,inception,resnet,gan,vae,computer vision,generative networks,word embeddings,vectors,glove,fasttext,word2ve,encoder,decorder seq2seq,vanilla,contextualized embeddings,elmo,cove,gpt-2,bert,xlnet,scikit-learn,tensorflow,keras,randomforest,xgboost,pyTorch,caret,lightgbm,spark mlib,fast.ai,amazon,azure,salesforce,alibaba,aws
234,ECONOMICAL INSURANCE,"Corporate Actuarial Manager, Reserving",https://www.ziprecruiter.com/eclk/JCBHh5JV3k8jzLaEdZQXII77OB8NMbgm0sH3yANkbmFQcAxLtrfJ8s_DyQomq5uMfE1jZnJLtjgN1-iCKg3gK1MFv94DwW0wWPIjSjAo8iQO5XRcSHLConJXcTIDOFjaH3Cq74Ymxm6EbTpBSwRr5bUZnUV6RfgAP0MtVQPDEnhNZ53lIw5qmEZPT1VowdEwvU4ItKoTdIVOajocJm3MmxdqE21MHP4k8kI7QZ2A3_nN0x7uuYEzm5itphaJxbQ9bDXKY9iISSJwjiyGDuAo_K1_imw0ieb1sucsAJ2I6C9Yjx88_R7Wp6RgFh6vVrnPDFGw8kX7l7O0FR-scJigXSR7hynXjRxAOG-PdY1DL3TclTQrp1S3EjncOU8Rsil6mWCLVAUCQk1b-zf6DAVPUtSOZXHCLZRrwrcwqhbZjSBv11IQB5j875fQXivusjC3l-h0DsGgNzztg4RUE0MFijCQEXIpXKy3uwc-9jUPEVQ=.54859e2272bf00c98d14195519411bff,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Fuze HR Solutions,Senior .Net Developer,"https://www.ziprecruiter.com/c/Fuze-HR-Solutions/Job/Senior-.Net-Developer/-in-Toronto,ON?jid=DQ96a46587aa7b6df5f98b5871a6ea79ed&job_id=898f72487fe591e9a1799f86195c207c","Toronto, ON",$90K to $110K Annually,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Broadbase Human Resources,Quality Assurance Analyst,"https://www.ziprecruiter.com/c/Broadbase-Human-Resources/Job/Quality-Assurance-Analyst/-in-Mississauga,ON?jid=DQfe485e60ef4482dd57bed19972260f97&job_id=1474b6fa97ce6e6ba738b26ff91a99c0","Mississauga, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
237,Allevar Inc,QA Analyst,"https://www.ziprecruiter.com/c/Allevar-Inc/Job/QA-Analyst/-in-Toronto,ON?jid=DQ272c02fd41d71e76ebb8f1e520b29998&job_id=aa196ed653e644621a33110ab430614c","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Aston Carter,Purchasing Analyst,"https://www.ziprecruiter.com/c/Aston-Carter/Job/Purchasing-Analyst/-in-Toronto,ON?jid=DQ684e70c6025599d1184c561860c17a29&job_id=2354284a1a069f1d38df8c54cbec7575","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,ICC The Compliance Center Inc,SDS Specialist,"https://www.ziprecruiter.com/c/ICC-The-Compliance-Center-Inc/Job/SDS-Specialist/-in-Mississauga,ON?jid=DQ981f55c21dc683958c5cb700a869f34b&job_id=68392d8c9e03dcd8ce58746b5cc2671a","Mississauga, ON",$50K to $75K Annually,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,PagerDuty,Product Manager - Enterprise Expansion,https://www.ziprecruiter.com/eclk/LeCpq1JpQvhSirAjJAW1CCDBO5WvfS-TOtyp5jKVZghydph23IkbyihGEuLQ2B_zXlcU4dybJwY-UQPWHs_p1Dxiz5hH0tV5ceA4wa--Fe54n_YR-L567s8ieGXG5xmHmdCI5hXxtO_MvMfW0y7qFHR_KmPxWl6wSOavruRPIRyrp5eeyQTbpIHpQJfWBjmks8WrwZ6LDgS6KXP4pBP6OPAcCHlnUxKM6akeeAbAt06JJZ9v5W2JTAGc_3YeZORzx73HuejqD4MwejH2xm5ObprwI51eis7C1wNqdqmwbIpy3j9N9ntpTiwGDFtsFaPleXBxD_q5pOjBdwJKu28mBrkf7VsNTAuqv6bynHl7Oo1bOMVQ8YCa8QaH59Rns1EwD4JPo0KlgRlvZQ-m5qD3Zg6x0atpuW58ldX1B5S3tnUxRQG1AHDnub35KzUGLeu3H-FpNZEIUj76UzmuWZm6I3Tv3UOkZ4pu4BfNG8dAcvQ=.9978f88c09e39fab844634789afbf01f,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Medline Canada Corporation,IT Infrastructure & Operations Manager,"https://www.ziprecruiter.com/c/Medline-Canada-Corporation/Job/IT-Infrastructure-&-Operations-Manager/-in-Mississauga,ON?ojob=569fbdb2123384775f632b2e8a12fbae","Mississauga, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Vena Solutions,Software Architect,https://www.ziprecruiter.com/eclk/I2HYN-t-tuwQT6YEsBgOYUU7Qo3U0DmS6NUzB2z4XIe37GGLeU8LJ4x70ufxo4lGR6Y3PuZ1ziyO2j4bpWpu0g_uB4IkCe3Cz4M5nV9d5r6N167b05YwPdg8FbbrJpQmWRcgwGgxmSXDV7HvUPQz_Wk0WkHgK7_lqpAamZLs8x5CYsgDL7ryFwlyqvre50-xpzZRkG1t0DrPNLz1VOzJmRPwwlWC2XC7pUAWPtQSgNAxU7jlVZqkbSvUk4wXDOZiOMSDDam2RD1hO9nYSsb7QmyW-kEH_hkVbOuGXbNNR_ltsD7weUduV40EcIg-L725vfNVnBv3L4yvPAeJfLIXEIjDEp2-djW-uMZVQ7lHRKN-vKO5hnwi6knra-LrgErI8nqN63zF1gQbUlEK2UFA3s2qaxs9M9kawXcONwgwG3ud9vMJYF8Kz_ZhuYmD1l-eiWfk8hqNFVi6vQaSIhZ-cGVsio3noaC_04a9cy0kt3A=.b807b60a3e8fbafd74bcbd221eccb2ea,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Shepherd Village Inc.,Registered Nurse (RN)- Float,"https://www.ziprecruiter.com/c/Shepherd-Village-Inc./Job/Registered-Nurse-(RN)-Float/-in-Toronto,ON?jid=DQe770537e0f2c8cbb7cc01d770ba5e646&job_id=b83c596e55c626c9d58baf94fa9caebd","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,MBI I.T. Services,Field Deployment Technician,"https://www.ziprecruiter.com/c/MBI-I.T.-Services/Job/Field-Deployment-Technician/-in-Toronto,ON?jid=DQa014340688f0f9bbf503e9e552dec96f&job_id=6e9e3485879d81756c831a07724695dc","Toronto, ON",$23 to $25 Hourly,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Nevvon,Development Manager- Hands,https://www.ziprecruiter.com/eclk/sYVtC0qUNIrwzi0qjSdkEhUk-qTO9jEj32pVty-6sPFHI5fVJhc9Si5nzI2NDBG0M9dNggESebIWImwmiIiccOKMSKS7jzQuQQ8aqcW6i3cSzw-2bC4h6HSIMSvD3gBElWOXGnQz-Tl-JwGVC-Jwr2mIfMmnj5VGCuHCy1kyGyJZvJ2V3e7qIXv-La3WhLj9NYCNVAgBbXzNF778zHd_t7n67PCXk_NAT9IKAxaM7zNsBFbGtEHquzYxGDLcQz6qAeWzRePe97hzm6_z87pU0wh8QChYbe6I7GxPsIE628J2AeFdm3kkVOoRcqLCCuxb1WkZXkyFryBZWNTv5kDe7nFq_8Hy6Amxd4xSyBFrh_WB5ycJLIcfmIkNv0L7i1XEuw_da2UAU-caLIN4OYDzJYzUdMhgapThqTBRfunc41RNtUWsLEOfRj-761s92kS3xWjaCSGlZLfv02HiQZwxxXVVhJI1N-2qPTfZhW_0Wxc=.61aba2fbb074aedd0ed0259a3bff74f5,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Meda Agency Inc.,Product Manager,"https://www.ziprecruiter.com/c/Meda-Agency-Inc./Job/Product-Manager/-in-M5V-4A2,ON?ojob=5ce8e0a392ea633e33dfe6c06df9f0df","M5v 4a2, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Accedo,Quality Assurance Engineer (NAM),"https://www.ziprecruiter.com/c/Accedo/Job/Quality-Assurance-Engineer-(NAM)/-in-Toronto,ON?ojob=f497bd7e9b54548733a14c28121cb691","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,HOOPP,Senior Azure Cloud Engineer-,https://www.ziprecruiter.com/eclk/JvHoD0FYySIsXgc3TIplCADf5zpvmY2g-0_123HDvBp-1XHROebGpm0h75rnv3FG98WryzVtwMeEawmiNHKss5oPSuVr9jO_zp5fr8Fn3KQPAJRSP1NtOtwaBL6KhSZQppeDZXtuKd9-VuRiu9zliqwYVOP4A5kTMbsA2eJz1hsGodOgQgDrF4BFxXH94IN_zbCeGo-sw4RCZ4Qg1uT6huMRF8YBZWbDBYPSsPqet9iSzt-3awHAgSYabX1y5okKUX52CiRAUa6hyrnkfzrhuTRxQw2RdepncKuNyb46bN5g6CsnRqVykXKkiZRcRaIkUBWpBmUSy-VIDF1z29Yb-WQY87UUNqUY-evCxd65jWJXVZWdY5Vz8fLR84nYR83xxGlxlDzlqoVe2n-Znv9LSPvZ3K8de8uHdiwBik5ACqYLEBprzmIwx9aIIRB_f_lfJLbIhDno4JPoNbZPvkoCLKshtpOQtp3Y4tlYq03so6k=.26a97ba05e8521409b7b4ed1572ba4ae,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Symcor,Java Development Manager in Mississauga at Symcor Inc.,https://www.ziprecruiter.com/eclk/CAbkz5EZEWL5kIGPB8-tWSU5sdbRWVzXnKMLTLlOgS-OotijWYqYhhlsF4QXLNv6ZNWtrKX2tRsJFAqbUs5567jGrLctSMZ_ZYezwModCjujf3H4BVoxYPMzwTc-xv3RNMJcibyG8nEiSr5EOS_F1O9DheHdXaCdCFzeDs9S2gEMSry8usLYMvoOE2jcZuwKS4nzJ_DDJ3-Hb_siRJNZBrljQQ5XDSQckTyozfwcZ4iAqEy5RH1hkWtndH2mjTv4WiwXTUjD9bJzI_njM6az3JpRRlJe7MyYJTWeixzJ0rX-FZlrztiUCVNP0xFGua7zl8G9dHzhyeZoXRK2uQ7Kdmg-X6lCY1fCjqIzam3UWc0wngWPlprB2H1IDi-OVY0coxegpUPfo-dyyIsXxYX-RpSdquIcfb-pps7MgzhvTw2pcST8NqX2ch93hjFEq0E9yPeoCW8_4ODRJr2uC6lEBkc7ITTIR0B9lyUWXcVsdCQ=.6ce776fc483b1d1a3229c86db97ca27b,"Mississauga, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
